Trạng thái hóa đơn,Loại hóa đơn,Số hóa đơn,Ngày hóa đơn,Mã số thuế người bán,Công ty,Địa chỉ,Link tra cứu hóa đơn,Id của hóa đơn,STT dòng hàng,Tên hàng hóa,Mã hàng hóa,Đơn vị tính,Số lượng,Đơn giá chưa thuế,Thuế suất GTGT
VALID,VALID,00000337,2026-02-25T07:00:00Z,0302361203,CÔNG TY TNHH THƯƠNG MẠI MINH AN,"15/13 Hồng Hà, Phường Tân Sơn Hòa, Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/aa1d15ac-ed24-42aa-9f4d-c50d3df3968e/pdf/blob,aa1d15ac-ed24-42aa-9f4d-c50d3df3968e,2,"( C05501) Quả tách huyết tương Plasmaflo OP-05W (L); Hãng/ Nước sản xuất: ASAHI KASEI MEDICAL MT CORP.OITA WORKS/ Nhật bản; Theo hợp đồng và quyết định số : 1964 ( Ngày 29/12/2025); - 9532 ( Ngày 25/12/2025); Số Lô/Hạn dùng: XQ2A2K/ 19-02-2028 ( 10 Quả), ; XQ3Y3J/ 17-03-2028 ( 16 Quả)",C05501,Quả,26.0,9747619.05,5.0
VALID,VALID,00000337,2026-02-25T07:00:00Z,0302361203,CÔNG TY TNHH THƯƠNG MẠI MINH AN,"15/13 Hồng Hà, Phường Tân Sơn Hòa, Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/aa1d15ac-ed24-42aa-9f4d-c50d3df3968e/pdf/blob,aa1d15ac-ed24-42aa-9f4d-c50d3df3968e,1,"( C02651) Dây truyền máu cho kỹ thuật tách và lọc huyết tương PT - 2000 NL; Hãng/ Nước sản xuất: NANIWA RUBBER Co., Ltd/ Nhật Bản; Theo hợp đồng và quyết định số : 1964 ( Ngày 29/12/2025 ); - 9532 ( Ngày 25/12/2025); Số Lô/Hạn dùng : 520593/ 04-02-2028",C02651,Cái,26.0,2300000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,10,Túi độn ngực Motiva ERSD-265Q,,Cái,5.0,11160000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,66,Túi độn ngực Motiva ERSF-315Q,,Cái,1.0,11160000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,33,Silicon cấy ghép mặt Bistool Softxil TA70,,Cái,1.0,840000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,22,Túi độn ngực Motiva ERSD-320Q,,Cái,5.0,11160000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,58,Túi độn ngực Motiva ERSF-275Q,,Cái,2.0,11160000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,29,Silicon cấy ghép mặt Bistool Softxil VT65,,Cái,7.0,1100000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,51,Vật liệu cấy ghép mặt bằng ePTFE 1EC02,,Cái,1.0,9160000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,6,Túi độn ngực Motiva ERSD-245Q,,Cái,1.0,11160000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,40,Vật liệu cấy ghép tái tạo da M010010S3540,,Cái,25.0,1600000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,54,Vật liệu cấy ghép mặt bằng ePTFE 1EC03,,Cái,1.0,10000000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,44,Vật liệu cấy ghép mặt bằng ePTFE 6AND02,,Cái,15.0,4440000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,48,Vật liệu cấy ghép mặt bằng ePTFE 7AND02,,Cái,28.0,5580000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,26,Túi độn ngực Motiva ERSD-340Q,,Cái,3.0,11160000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,2,Túi độn ngực Motiva ERSD-230Q,,Cái,2.0,11160000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,14,Túi độn ngực Motiva ERSD-285Q,,Cái,13.0,11160000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,37,Silicon cấy ghép mặt Bistool Softxil VE65,,Cái,3.0,840000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,62,Túi độn ngực Motiva ERSF-295Q,,Cái,2.0,11160000.0,5.0
VALID,VALID,00000627,2026-02-25T07:00:00Z,0312318895,CÔNG TY CỔ PHẦN PHÂN PHỐI THALLO,"854 Sư Vạn Hạnh, Phường Hòa Hưng , Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/e2a50674-cdb2-48f7-be99-79cb72b30e01/pdf/blob,e2a50674-cdb2-48f7-be99-79cb72b30e01,18,Túi độn ngực Motiva ERSD-300Q,,Cái,6.0,11160000.0,5.0
VALID,VALID,704,2026-02-25T07:00:00Z,0108784046,CÔNG TY CỔ PHẦN TM VIỆT CƯỜNG,"Tầng 1, số 26 đường Dương Đình Nghệ, Phường Cầu Giấy, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/39a441cb-2f4a-4a42-b808-fbe82c70318f/pdf/blob,39a441cb-2f4a-4a42-b808-fbe82c70318f,1,"Chỏm bán phần_Bộ khớp háng bán phần không xi măng, chuôi dài dạng thẳng C00146.1-HSD: 2030",,Cái,1.0,14400000.0,0
VALID,VALID,704,2026-02-25T07:00:00Z,0108784046,CÔNG TY CỔ PHẦN TM VIỆT CƯỜNG,"Tầng 1, số 26 đường Dương Đình Nghệ, Phường Cầu Giấy, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/39a441cb-2f4a-4a42-b808-fbe82c70318f/pdf/blob,39a441cb-2f4a-4a42-b808-fbe82c70318f,3,"Chuôi dài không xi măng_Bộ khớp háng bán phần không xi măng, chuôi dài dạng thẳng C00146.3-HSD: 2035",,Cái,1.0,36690000.0,0
VALID,VALID,704,2026-02-25T07:00:00Z,0108784046,CÔNG TY CỔ PHẦN TM VIỆT CƯỜNG,"Tầng 1, số 26 đường Dương Đình Nghệ, Phường Cầu Giấy, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/39a441cb-2f4a-4a42-b808-fbe82c70318f/pdf/blob,39a441cb-2f4a-4a42-b808-fbe82c70318f,2,"Chỏm xương đùi_Bộ khớp háng bán phần không xi măng, chuôi dài dạng thẳng C00146.2-HSD: 2035",,Cái,1.0,7200000.0,0
VALID,VALID,621,2026-02-25T07:00:00Z,0100411564,CÔNG TY CỔ PHẦN THIẾT BỊ SISC VIỆT NAM,"Tòa nhà SISC, Số 63-65-67-69-71 Đường Láng Hạ, Phường Ô Chợ Dừa, TP Hà Nội",https://portal.ubot.vn/api/invoices/22f6d0e5-dae8-4726-a668-da8ec596a9a2/pdf/blob,22f6d0e5-dae8-4726-a668-da8ec596a9a2,3,"(C06191) Thẻ xét nghiệm định tính nhóm máu hệ ABO và Rh (D) theo phương pháp huyết thanh mẫu - 707135 - Lot: ACC172F, date: 17/07/2026 - Ortho-Clinical Diagnostics - Anh",C06191,Hộp,10.0,5958857.14,5.0
VALID,VALID,621,2026-02-25T07:00:00Z,0100411564,CÔNG TY CỔ PHẦN THIẾT BỊ SISC VIỆT NAM,"Tòa nhà SISC, Số 63-65-67-69-71 Đường Láng Hạ, Phường Ô Chợ Dừa, TP Hà Nội",https://portal.ubot.vn/api/invoices/22f6d0e5-dae8-4726-a668-da8ec596a9a2/pdf/blob,22f6d0e5-dae8-4726-a668-da8ec596a9a2,5,"(C06201) Thẻ xét nghiệm định tính nhóm máu hệ ABO và Rh (D) theo phương pháp huyết thanh mẫu và hồng cầu mẫu - 707155 - Lot: ABR643J, date: 22/07/2026 - Ortho-Clinical Diagnostics/ Anh",C06201,Hộp,40.0,5668095.24,5.0
VALID,VALID,621,2026-02-25T07:00:00Z,0100411564,CÔNG TY CỔ PHẦN THIẾT BỊ SISC VIỆT NAM,"Tòa nhà SISC, Số 63-65-67-69-71 Đường Láng Hạ, Phường Ô Chợ Dừa, TP Hà Nội",https://portal.ubot.vn/api/invoices/22f6d0e5-dae8-4726-a668-da8ec596a9a2/pdf/blob,22f6d0e5-dae8-4726-a668-da8ec596a9a2,4,"(C06191) Thẻ xét nghiệm định tính nhóm máu hệ ABO và Rh (D) theo phương pháp huyết thanh mẫu - 707135 - Lot: ACC174H, date: 10/09/2026 - Ortho-Clinical Diagnostics - Anh",C06191,Hộp,10.0,5958857.14,5.0
VALID,VALID,621,2026-02-25T07:00:00Z,0100411564,CÔNG TY CỔ PHẦN THIẾT BỊ SISC VIỆT NAM,"Tòa nhà SISC, Số 63-65-67-69-71 Đường Láng Hạ, Phường Ô Chợ Dừa, TP Hà Nội",https://portal.ubot.vn/api/invoices/22f6d0e5-dae8-4726-a668-da8ec596a9a2/pdf/blob,22f6d0e5-dae8-4726-a668-da8ec596a9a2,1,"(C03161) Dung dịch đệm tăng cường phản ứng của xét nghiệm trong môi trường AHG - 6902040 - Lot: 280860, date: 27/08/2027 - Millipore (UK) Ltd./ Anh",C03161,Hộp,15.0,940000.0,5.0
VALID,VALID,621,2026-02-25T07:00:00Z,0100411564,CÔNG TY CỔ PHẦN THIẾT BỊ SISC VIỆT NAM,"Tòa nhà SISC, Số 63-65-67-69-71 Đường Láng Hạ, Phường Ô Chợ Dừa, TP Hà Nội",https://portal.ubot.vn/api/invoices/22f6d0e5-dae8-4726-a668-da8ec596a9a2/pdf/blob,22f6d0e5-dae8-4726-a668-da8ec596a9a2,2,"(C06171) Thẻ xét nghiệm định tính IgG dạng kết hợp với hồng cầu - 707450 - Lot: IGC230F, date: 14/07/2026 - Ortho-Clinical Diagnostics - Anh",C06171,Hộp,5.0,7130952.38,5.0
VALID,VALID,622,2026-02-25T07:00:00Z,0100411564,CÔNG TY CỔ PHẦN THIẾT BỊ SISC VIỆT NAM,"Tòa nhà SISC, Số 63-65-67-69-71 Đường Láng Hạ, Phường Ô Chợ Dừa, TP Hà Nội",https://portal.ubot.vn/api/invoices/336ca767-93a5-4839-a447-f897712b0e38/pdf/blob,336ca767-93a5-4839-a447-f897712b0e38,1,"(C03011) Dung dịch bảo dưỡng hàng ngày sử dụng trên Hệ thống định nhóm máu tự động - 6844285 - Lot: L3237, date: 30/06/2027 - Ortho-Clinical Diagnostics, Inc./ Mỹ",C03011,Hộp,3.0,2221818.52,8.0
VALID,VALID,00000093,2026-02-25T07:00:00Z,0101770742,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ VÀ VẬT TƯ Y TẾ HÀ NỘI,"Số nhà 55, ngõ 7, đường Nguyên Hồng, Phường Giảng Võ, TP Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/871ea516-fa6a-4e1a-b9e5-813f7db6fe52/pdf/blob,871ea516-fa6a-4e1a-b9e5-813f7db6fe52,2,Ổ cối - Bộ khớp háng bán phần không xi măng chuôi chống xoay - C00062.2 - HSD: 07/2031 (Hãng sx/ Nước sx: Stemcup/ Thụy Sỹ (Atesos phân phối),,Cái,1.0,10900000.0,0
VALID,VALID,00000093,2026-02-25T07:00:00Z,0101770742,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ VÀ VẬT TƯ Y TẾ HÀ NỘI,"Số nhà 55, ngõ 7, đường Nguyên Hồng, Phường Giảng Võ, TP Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/871ea516-fa6a-4e1a-b9e5-813f7db6fe52/pdf/blob,871ea516-fa6a-4e1a-b9e5-813f7db6fe52,3,Đầu xương đùi - Bộ khớp háng bán phần không xi măng chuôi chống xoay - C00062.3 - HSD: 01/2035 (Hãng sx/ Nước sx: Stemcup/ Thụy Sỹ (Atesos phân phối),,Cái,1.0,8900000.0,0
VALID,VALID,00000093,2026-02-25T07:00:00Z,0101770742,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ VÀ VẬT TƯ Y TẾ HÀ NỘI,"Số nhà 55, ngõ 7, đường Nguyên Hồng, Phường Giảng Võ, TP Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/871ea516-fa6a-4e1a-b9e5-813f7db6fe52/pdf/blob,871ea516-fa6a-4e1a-b9e5-813f7db6fe52,1,Chuôi khớp - Bộ khớp háng bán phần không xi măng chuôi chống xoay - C00062.1 - HSD: 29/06/2030 (Hãng sx/ Nước sx: Atesos/Thụy Sỹ ),,Cái,1.0,22400000.0,0
VALID,VALID,909,2026-02-25T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/17ff0751-618f-4355-960b-2cd1bed65d9a/pdf/blob,17ff0751-618f-4355-960b-2cd1bed65d9a,2,[C00047.2]Chỏm xương đùi - 28/02/2030,C00047.2,Cái,1.0,15000000.0,0
VALID,VALID,909,2026-02-25T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/17ff0751-618f-4355-960b-2cd1bed65d9a/pdf/blob,17ff0751-618f-4355-960b-2cd1bed65d9a,1,[C00047.1]Chuôi khớp - 30/06/2030,C00047.1,Cái,1.0,25000000.0,0
VALID,VALID,909,2026-02-25T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/17ff0751-618f-4355-960b-2cd1bed65d9a/pdf/blob,17ff0751-618f-4355-960b-2cd1bed65d9a,3,[C00047.3]Lớp lót - 31/08/2029,C00047.3,Cái,1.0,25000000.0,0
VALID,VALID,909,2026-02-25T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/17ff0751-618f-4355-960b-2cd1bed65d9a/pdf/blob,17ff0751-618f-4355-960b-2cd1bed65d9a,4,[C00047.4]Ổ cối - 30/06/2030,C00047.4,Cái,1.0,20000000.0,0
VALID,VALID,908,2026-02-25T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/62fa0fe7-0a0c-4770-9418-73d5a142932d/pdf/blob,62fa0fe7-0a0c-4770-9418-73d5a142932d,2,[C00043.2]Mâm chày (Mâm chày Unicondylar Sled) - 30/04/2029,C00043.2,Cái,1.0,24000000.0,0
VALID,VALID,908,2026-02-25T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/62fa0fe7-0a0c-4770-9418-73d5a142932d/pdf/blob,62fa0fe7-0a0c-4770-9418-73d5a142932d,1,[C00043.1]Lồi cầu (Lồi cầu Unicondylar Sled)) - 31/08/2029,C00043.1,Cái,1.0,30000000.0,0
VALID,VALID,910,2026-02-25T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/576791d2-1a24-480b-be54-da62e7e62eec/pdf/blob,576791d2-1a24-480b-be54-da62e7e62eec,1,[C00047.1]Chuôi khớp - 31/05/2029,C00047.1,Cái,1.0,25000000.0,0
VALID,VALID,910,2026-02-25T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/576791d2-1a24-480b-be54-da62e7e62eec/pdf/blob,576791d2-1a24-480b-be54-da62e7e62eec,3,[C00047.3]Lớp lót - 30/06/2030,C00047.3,Cái,1.0,25000000.0,0
VALID,VALID,910,2026-02-25T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/576791d2-1a24-480b-be54-da62e7e62eec/pdf/blob,576791d2-1a24-480b-be54-da62e7e62eec,4,[C00047.4]Ổ cối - 30/06/2029,C00047.4,Cái,1.0,20000000.0,0
VALID,VALID,910,2026-02-25T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/576791d2-1a24-480b-be54-da62e7e62eec/pdf/blob,576791d2-1a24-480b-be54-da62e7e62eec,2,[C00047.2]Chỏm xương đùi - 31/08/2030,C00047.2,Cái,1.0,15000000.0,0
VALID,VALID,901,2026-02-24T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/97c7b832-0b93-4c77-8c3a-8a209855df5e/pdf/blob,97c7b832-0b93-4c77-8c3a-8a209855df5e,6,[B000235.1]Xương nhân tạo 5cc loại 1,B000235.1,Hộp,1.0,10000000.0,0
VALID,VALID,901,2026-02-24T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/97c7b832-0b93-4c77-8c3a-8a209855df5e/pdf/blob,97c7b832-0b93-4c77-8c3a-8a209855df5e,2,[B000219.1]Vít đa trục đa bước ren,B000219.1,Cái,48.0,7500000.0,0
VALID,VALID,901,2026-02-24T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/97c7b832-0b93-4c77-8c3a-8a209855df5e/pdf/blob,97c7b832-0b93-4c77-8c3a-8a209855df5e,5,[B000232.1]Miếng ghép đĩa đệm cột sống lưng loại thẳng loại 1,B000232.1,Cái,4.0,11500000.0,0
VALID,VALID,901,2026-02-24T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/97c7b832-0b93-4c77-8c3a-8a209855df5e/pdf/blob,97c7b832-0b93-4c77-8c3a-8a209855df5e,7,[B000231.1] Miếng ghép đĩa đệm cột sống lưng loại cong loại 1,B000231.1,Cái,3.0,11200000.0,0
VALID,VALID,901,2026-02-24T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/97c7b832-0b93-4c77-8c3a-8a209855df5e/pdf/blob,97c7b832-0b93-4c77-8c3a-8a209855df5e,1,[B000229.1] Lồng thay thân đốt sống,B000229.1,Cái,1.0,17000000.0,0
VALID,VALID,901,2026-02-24T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/97c7b832-0b93-4c77-8c3a-8a209855df5e/pdf/blob,97c7b832-0b93-4c77-8c3a-8a209855df5e,3,[B000219.2]Vít ốc khóa trong vít đa trục đa bước ren,B000219.2,Cái,48.0,1050000.0,0
VALID,VALID,901,2026-02-24T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/97c7b832-0b93-4c77-8c3a-8a209855df5e/pdf/blob,97c7b832-0b93-4c77-8c3a-8a209855df5e,4,[B000219.3]Nẹp dọc cột sống lưng ngực,B000219.3,Cái,9.0,2900000.0,0
VALID,VALID,903,2026-02-24T07:00:00Z,0303445745,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ CỔNG VÀNG,"88-90 Đường 9A, Khu Dân Cư Trung Sơn, Xã Bình Hưng, Thành Phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/0acf252c-5eaf-4345-a037-9bdf683285b1/pdf/blob,0acf252c-5eaf-4345-a037-9bdf683285b1,7,[B000235.1]Xương nhân tạo 5cc loại 1,B000235.1,Hộp,3.0,10000000.0,0
